genename,WT-Day5-EEC,KO-Day5-EEC,WT-Day5-SLEC,KO-Day5-SLEC,WT-Day8-EEC,KO-Day8-EEC,WT-Day8-SLEC,KO-Day8-SLEC,WT-Day8-MPEC,KO-Day8-MPEC
Iltifb,0,0.306506984,0.088533679,0.044533762,0,0.700346927,0,0,0,0.694532641
Ilvbl,7.153712092,8.372773658,8.736400874,13.30411376,11.86357629,9.799297247,13.75127266,14.52111492,9.532384313,16.07823978
Immp1l,46.0018145,51.47810951,38.89104407,37.49247405,46.66417772,45.81000519,34.93414567,33.33975804,48.95208134,43.89685052
Immp2l,2.933877784,2.500797817,2.685802874,1.171642059,2.356639258,2.937346957,1.176220531,1.021080989,2.557561438,4.215417978
Immt,35.39294434,31.42496421,41.68370228,29.3171834,13.83261499,14.89380736,12.13856626,13.51260987,12.6192408,17.05831961
Imp3,52.23380391,39.65771922,42.70332987,44.60435158,53.35692015,55.89857715,52.30007963,45.02773824,55.04678379,53.72641518
Imp4,23.55843376,20.09296733,17.97384121,23.76144887,14.88619853,21.81529003,21.8178558,21.01676351,18.36693996,21.92492975
Impa1,132.3994179,118.0634415,118.2894079,112.9622395,58.99808749,66.87037517,68.39302019,74.89549163,61.79772238,64.09540298
Impa2,3.852655527,4.614860435,5.588611839,5.992150342,1.910978931,3.525753598,1.798495014,2.367527583,1.943365442,5.106050424
Impact,11.10379167,9.935960441,9.730174683,7.821617866,8.61648382,9.7039473,7.427294236,9.684357499,12.26879913,16.87845487
Impad1,51.76538978,46.20693998,75.20773916,40.40498435,23.35915785,24.99503352,19.21745947,20.47677394,22.47840797,34.54332268
Impdh1,3.839062187,2.903162109,6.906669633,4.753147242,3.381542905,3.764521168,2.226061302,2.388388462,3.296537037,7.008097182
Impdh2,71.73916958,53.18978673,65.45739509,53.48706578,18.33820049,20.64550819,16.24533504,18.20791944,16.69807427,24.88852811
Impg1,0.179849784,0.634840158,0.058527426,0.364749619,0.595765027,0.966494612,0.256004876,0.88769161,1.065122636,3.560727196
Impg2,0.420220544,0.166381773,0.047496078,0.528993928,1.869534739,0.796029486,1.156327536,0.664181693,0.895000029,0.599213037
Inafm1,1.88837903,2.31201978,3.831471809,3.335869439,3.759195623,3.341567898,4.553373254,4.792355943,3.445356653,8.621579557
Inafm2,3.886003704,3.607447849,3.648711237,2.034432559,2.159984306,1.844232318,1.607841765,1.651022042,2.036811197,3.430574071
Inca1,0.173727541,0.509849821,0.049089562,0.324506524,0.925491669,0.547575874,0.779216011,0.573612719,0.133012754,0.185794952
Incenp,15.14109497,19.00455677,32.19894364,25.1078955,4.125093028,4.351662323,3.844664925,4.420050833,2.430857333,5.724500796
Inf2,0.608710036,1.085895432,1.777390543,1.582369041,1.565972739,1.123569944,0.614394892,1.218890566,0.524163291,1.712495724
Ing1,50.72283468,71.4547089,88.47948397,79.33532649,54.89746103,63.17874384,65.4208284,64.09006673,64.59175993,78.78685986
Ing2,12.76400835,17.31909171,27.01036899,18.45232751,12.91381735,15.87903435,13.77301166,18.46785475,12.00538913,20.23102548
Ing3,8.60229953,8.057665495,7.753884151,7.185947302,7.056653754,7.926823143,7.96510366,9.515031667,7.739509342,9.917373745
Ing5,20.15482586,21.05130476,27.80732749,26.28665698,14.3538604,12.32505023,12.97519538,14.81776374,11.00254387,17.56947022
Inhbb,0,0,0,0,0.40595222,0.063758967,0.107665856,0.02089486,0,0.080475824
Inip,41.90255671,32.6844778,26.00251161,39.93210672,31.54138854,34.9884415,43.80031916,38.61550241,34.6502877,27.57187972
Ino80,1.919378391,2.429110178,3.289300503,2.673815961,2.487152816,2.333545149,2.205355688,2.047134154,2.096820151,3.370099799
Ino80b,1.314595106,1.616909491,2.701739533,2.763011266,5.014754066,5.891372084,9.244347092,8.791639068,5.08074955,6.482385155
Ino80c,57.45797298,59.28007921,66.19872346,57.66551095,37.65411296,41.15519755,40.30230496,48.30961728,31.72548552,37.91798778
Ino80d,32.07628502,40.15579575,60.26250889,36.38009003,45.16255041,40.32359041,39.57623618,38.01913354,34.60300026,59.36720547
Ino80dos,0.589539707,1.081823154,0.72190379,0.822469263,1.323374631,1.894522595,1.704660104,1.797696252,1.18159514,1.353482882
Ino80e,0.852161405,0.687486065,0.689254909,1.910199377,2.06519406,4.989681293,6.662209766,6.95426694,2.365743955,3.002987145
Inpp1,20.26415431,38.60164068,29.43594916,45.17996623,45.05491767,47.55131963,46.82729718,50.95460568,44.82069401,54.12570216
Inpp4a,15.38151725,19.31054389,17.24200129,22.03445756,29.93311477,39.79506396,47.24289008,71.39918902,31.12924048,33.86001728
Inpp4b,5.556948044,10.92534062,3.057169442,3.03577438,3.884772087,7.21883632,0.95370155,1.406584389,4.15422535,12.13004982
Inpp5a,0.080391194,0.372234571,0.197107522,0.242604184,0.599364489,0.326697722,0.231878547,0.275225199,0.343426151,0.788958569
Inpp5b,28.50153057,32.97031496,32.90822024,33.93147672,27.17294424,31.10915995,26.64560435,31.47596694,24.16720889,37.93959737
Inpp5d,4.988198686,10.74315673,12.06639837,15.99611374,13.153022,12.40417917,12.86000708,14.67920339,10.67289653,18.19574787
Inpp5e,1.342106232,1.338837354,1.323821999,1.498906288,2.087183591,2.049206753,1.51821013,2.101331367,1.882719749,2.494697462
Inpp5f,33.86910163,35.63670339,36.78349134,25.01665997,11.70619686,22.56931586,11.95801528,19.07869483,12.25283409,29.97196942
Inpp5j,0,0.026119078,0,0,0.301832205,0.120944226,0.073800869,0.05960709,0.024551105,0.040470188
Inpp5k,2.42496789,3.031140338,2.006479425,4.551604164,7.276519068,9.483377485,11.6886144,13.76695986,7.634345799,9.455682315
Inppl1,0.072595616,0.027585867,0.105521886,0.220002221,0.959727803,0.492522048,0.173311471,0.170151483,0.090890568,0.601134535
Insig1,2.463470869,2.982748106,3.615818452,3.333164036,1.26562727,1.499730863,1.021506925,1.703122238,1.000085486,1.939575354
Insig2,8.526208471,10.24440472,11.80694571,11.31002175,13.6986711,18.03853668,17.23592734,18.2140667,13.74572037,15.71463537
Insl6,52.71978638,35.10431361,64.22285801,89.4994225,61.67069584,45.10494262,80.12670981,76.74674721,49.3398719,35.58512444
Insm1,0.067663127,0.091571856,0.01952685,0.023915887,0.01018618,0.005406168,0.015075541,0.009974168,0,0
Insr,0.416128787,1.07745263,0.421549212,0.340882678,0.560146585,1.511167675,0.215423501,0.409539834,0.749465743,3.812126971
Insrr,0.014964954,0,0.048699544,0.068027313,0.437076126,0.316782737,0.011856268,0.112070923,0.115844307,0.065460373
Ints1,2.537648434,2.390025958,3.980073108,3.18575869,2.882090782,1.92347778,2.341483917,2.439730483,1.574503379,3.888957858
Ints10,23.23205606,21.950849,20.40296721,19.45600503,10.09291813,13.12695727,11.77896468,13.39566109,10.17111346,12.85961949
Ints12,13.79401019,12.20625327,11.97184786,10.72454052,7.464887696,10.10814394,9.604232829,11.83183103,8.138286353,7.979402923
Ints2,16.94234979,16.10522027,18.00094271,8.829280462,4.207941778,3.669808629,2.199896568,2.285487062,3.147899998,5.717444304
Ints3,2.39596703,2.781649431,4.097961101,3.743472998,2.405174304,1.361670259,2.012504764,1.935039773,1.7459038,2.949629409
Ints4,8.633244493,7.545932337,7.570412373,7.768339581,4.575794794,5.896160642,5.432041711,5.166671404,5.459989669,6.541892781
Ints5,8.94797383,8.723866962,11.16442631,8.103966608,4.459284409,3.782359154,3.794483074,3.549832673,4.003470268,6.924439272
Ints6,33.33402968,36.77217622,42.24313457,26.29399797,18.85585708,18.16259789,14.26159793,16.32998852,18.32951938,28.80866383
Ints7,215.9042257,174.2675311,238.5783385,168.2344159,84.27321571,88.03511431,72.19965792,82.82281778,80.37907563,138.9457171
Ints8,51.89467825,42.2476023,45.59863005,34.21093373,25.22165354,24.14345151,25.71920202,21.30162419,23.20431814,25.99890432
Ints9,2.794193288,3.103529677,3.26347635,3.381769375,1.948111209,3.026370703,2.843059103,4.075040383,2.230523594,3.022818037
Intu,0.894872941,1.103976927,0.815249778,2.355546083,0.450079491,0.470741174,0.143205315,1.024684763,0.153773351,0.226512905
Invs,0.633618543,0.728899161,1.079654144,0.772174367,0.652534323,0.826908082,0.68008328,0.690594615,0.801335842,1.546280232
Ip6k1,3.169620514,4.668826892,4.418177352,4.539536507,8.764815756,8.067674603,8.721486172,7.335230852,7.279210749,12.62074646
Ip6k2,0.285770849,0.73046289,0.693083112,0.901864388,0.674755885,1.484019432,1.530155124,2.210842821,1.299402605,1.326690316
Ipcef1,9.8648825,14.13211447,16.06515272,12.59164337,16.43387923,14.5470092,10.03871058,9.517414942,15.13039653,21.25153168
Ipmk,7.095786906,7.148220736,8.426949173,6.623896149,3.796972468,4.046910787,3.611638685,3.858023671,4.001706917,5.016502887
Ipo11,21.5521501,17.66828699,21.02076293,17.71341967,16.72383822,20.38958027,18.50174268,15.97074933,22.74293413,21.48089969
Ipo13,3.171054919,3.178825012,3.914211385,4.107954057,4.447048666,3.216281676,3.047079976,3.606653456,2.750023712,4.971797262
Ipo4,5.671576216,2.775784567,5.520624296,2.429148504,1.234960537,1.678701175,0.938631522,1.106860077,1.357645804,3.853103132
Ipo5,51.37466197,40.5435465,63.3583837,34.62166763,8.535850599,8.042893169,5.957770314,8.915518516,7.9240362,15.40845106
Ipo7,7.156114527,5.010178336,8.215493474,3.365140768,0.764775334,1.183595284,0.95900858,1.286931056,1.116027664,1.476954334
Ipo8,31.83971407,37.85873953,44.32172556,35.63915765,24.11907039,24.27575528,19.14905899,20.1618246,23.80297184,33.43080346
Ipo9,13.13345875,12.75952582,17.24032768,12.62050095,4.866674419,4.55460559,3.930412761,4.471300014,4.34067976,8.257878537
Ipp,2.306777985,2.556198196,3.888880543,2.90153007,1.376885337,1.365333312,1.656573536,1.930290671,1.427866243,1.384027038
Ippk,3.890983333,3.936969438,6.197924529,3.418928082,1.504391688,1.472743905,1.062408538,1.281537531,1.723709422,2.889200718
Iqcb1,5.066906412,6.552026561,4.880490486,3.557295769,1.466163342,2.753707416,2.508067869,2.259040758,1.518418861,2.930453273
Iqcc,3.032047134,3.930741099,2.531932826,2.925161429,5.438632951,7.650536322,5.847575866,5.284068341,7.037916727,9.420122759
Iqce,0.178954337,0.257013527,0.264427051,0.418887129,1.362170061,0.736240181,0.796494498,0.859440989,0.688025579,1.559252896
Iqcg,2.215758426,1.738387307,1.393635918,1.344350171,1.153821418,0.65239308,0.743758097,0.270141721,1.182306468,0.6798944
Iqch,0.082828371,0.090441847,0.106200005,0.057018118,0.219624452,0,0.042785572,0.087842446,0.014607058,0.013602293
Iqgap1,75.11702003,77.72931629,99.97308226,77.92168322,79.45003142,76.06019445,63.9950389,74.08851096,67.95659499,101.3188973
Iqgap2,23.48490445,25.80283211,42.71976342,32.93471028,28.76855207,22.43289961,29.72937423,28.14602819,28.63711615,30.48059411
Iqgap3,0.728223024,0.749847394,1.351745227,1.344465256,0.25546321,0.21586801,0.140297316,0.245882556,0.157126393,0.187518302
Iqsec1,0.532387107,0.524563614,0.693318773,1.019132479,1.704968075,1.505301621,1.317549292,1.806542187,1.267612763,2.931429469
Iqsec3,0,0.017943581,0,0,0.519345501,0.089202351,0.122996362,0.077042818,0.007464095,0.14305159
Iqub,0.032780711,0.1042306,0,0,0.371351923,0.065565677,0.051942277,0.056671261,0,0.098365002
Irak1,34.28109077,43.00951835,64.76440933,45.57607465,32.23904775,27.78426806,22.0355877,24.65838759,29.17650382,53.61767194
Irak1bp1,5.310472906,2.061769016,4.073609017,1.2823216,0.797223952,0.787071077,0.414286556,0.308604383,0.613323735,1.519996111
Irak2,3.445613739,5.879686131,4.436981208,4.345266559,7.076650737,9.698774277,4.687326164,6.585927719,5.82327216,7.913171334
Irak3,1.458077418,0.584034564,1.291197411,0.901088447,4.391393461,1.600163269,2.443708894,1.787913815,3.571745258,3.178789128
Irak4,7.364663813,11.35934142,11.83754347,12.41367406,9.671961576,9.748414619,8.635567894,10.80050708,9.462195348,14.54890191
Ireb2,43.80628374,43.86412512,56.00557364,33.76782973,20.80721159,20.47002419,15.73807921,17.92381586,18.13349723,27.35207594
Irf1,6.561719764,10.77864626,14.48280142,15.95738831,13.42523418,15.04293056,11.35789341,16.92933739,12.61831785,19.61806838
Irf2,5.872393837,12.93746175,24.26270676,15.15547688,17.60994816,19.18194312,21.86529133,28.97681709,16.19968966,20.30139995
Irf2bp1,1.296082673,1.312215322,1.740993888,1.979831281,1.456169141,1.383660375,1.040942905,1.090864435,1.124608309,2.082404902
Irf2bp2,2.236978563,4.58970417,3.447791444,3.611931713,4.615860435,6.114537059,3.817581577,4.202800451,5.183982835,12.36700996
Irf2bpl,1.131837696,1.479668622,1.910797678,1.677311149,1.730524593,1.810693016,1.374724125,1.677236763,1.496964769,2.481864934
Irf4,20.56451758,14.45552747,26.22752573,15.74462136,2.631394662,2.318018593,2.108455123,3.064857728,1.767497016,2.413417807
Irf5,0.582638168,0.694798587,0.889188202,0.76231336,0.899732984,1.061891297,0.646742335,0.912844818,0.765236908,1.060942136
Irf6,0.523604973,1.352414951,0.572763904,0.348902828,0.64186918,1.281725062,0.346944186,0.238095652,0.193041311,2.396629139
Irf7,2.548105871,7.39859331,5.621005372,9.991183395,12.86372864,19.06441948,19.65213335,23.82805115,14.6247763,21.65640249
Irf8,6.057446076,10.10120016,11.49575789,10.40801008,4.262458566,6.977336509,2.856846187,5.073604199,3.330112983,7.365630937
Irf9,19.02251402,29.28551806,26.480752,36.22325253,34.78981612,35.79425415,33.81960593,43.62197089,32.92552965,46.30366763
Irgm1,37.1246113,55.28231298,37.59701584,49.60515201,39.75403872,51.0049382,39.22058976,48.13003368,54.96790383,53.19926815
Irgm2,9.693190509,15.4822884,20.26709501,20.37580677,16.54389265,16.90462431,8.863724929,11.28207886,19.56825825,26.23840567
Irgq,0.378660528,0.418355015,0.463951728,0.320643368,1.101537473,0.699442562,0.823137371,0.816634035,0.5922893,0.823509352
Irs1,0,0.029058997,0,0,0.553521677,0.196860502,0.020195552,0.108689034,0.121139488,0.055559309
Irs2,0,0.029080611,0,0,0.142487022,0.082318482,0,0.071151438,0.108871463,0.041166141
Irs3,0,0.019320841,0,0,0.27145475,0,0,0.03127115,0,0
Irx3os,0,0,0.019240193,0,0.208886894,0.055022557,0,0.068179729,0.013033275,0.044352915
Irx4,0,0,0.031228059,0,0.384783049,0.021771089,0.038013522,0.038684762,0.021153836,0
Isca1,16.24699213,12.46753054,10.46380192,11.82033916,10.20202075,13.88650301,14.72267738,16.80021774,11.73230332,10.60311324
Isca2,119.6261682,100.1416975,77.20819549,105.2399091,151.7581539,159.0478657,141.8247411,149.8647683,168.7738032,141.7891409
Iscu,27.91393541,26.03225922,17.48091728,25.1757065,52.64662656,56.83326056,59.44753323,53.99323183,57.90919309,54.1366289
Isg15,0.840764797,0.505113082,0.4977164,0.569191471,2.08924389,0.68416587,2.349434753,0.823164339,3.003458851,0.907910152
Isg20,8.845022428,12.36943896,6.161281274,8.201608245,16.33914886,17.6532286,9.455226461,9.092654951,20.58546577,21.22172072
Isg20l2,23.18662773,25.44179287,37.56658561,23.17328491,12.35697788,11.95796377,11.46631025,12.90631849,11.86346321,20.01660062
Isl2,0,0.026121091,0,0,0.118992943,0.021854567,0.045384383,0,0,0
Islr,0.008777573,0.041000252,0.004960494,0.065515786,0.108054173,0.007622082,0.006038347,0,0,0.008305947
Islr2,0,0.011681916,0.013271135,0,0.186917926,0.02102504,0,0.017773088,0,0.054135444
Ism2,0.029808294,0,0.019400665,0,0.365090452,0.200393627,0.029756039,0.158063803,0,0.032484848
Isoc1,39.67705938,30.93437424,34.90303875,27.76509265,7.618408157,11.94299323,6.891035754,8.923307362,9.842652676,15.34191587
Isoc2a,0.080197689,0.348564327,0.340146804,0.367813265,0.075558244,0.179716264,0.38207472,0.21864213,0.310406751,0.292135428
Isoc2b,2.511406114,3.625050687,1.404763905,6.275122861,10.49028403,21.82532701,16.70259173,20.7908221,10.98101744,17.63415672
Ispd,4.394284718,16.04236791,3.671019245,3.442540985,0.302581168,3.784361052,0.143760667,0.924956643,0.781506892,5.78586157
Ist1,58.05218901,74.09179352,71.25125353,85.78403498,72.5223071,81.91578045,89.68369471,104.9696147,64.23457855,82.87430405
Isy1,264.9730441,284.5831737,331.2053675,266.939517,106.0469072,123.2987726,92.13629508,101.3652531,91.68770122,173.6316774
Isyna1,19.06705568,17.76865785,13.72709067,19.07697942,15.66230622,21.4339092,18.79958088,19.14664639,16.80956321,24.12901429
Itch,55.22568897,63.6811433,79.59091289,58.80023509,47.72404021,49.99747697,43.52329495,44.73890544,45.25480336,61.3938291
Itfg1,103.6992823,92.51252144,100.8563154,89.25208816,70.97423463,93.02523519,77.01404958,103.3941294,78.29569402,97.71295339
Itfg2,2.709569483,4.071156595,5.025296614,4.320474641,3.76639199,3.558980315,2.408881174,3.756505801,2.44539048,6.012717915
Itga1,3.924697582,1.779417104,5.441107268,4.612744959,18.57086965,6.551316705,12.31236493,7.542501194,15.71194197,2.952142131
Itga10,0.119414678,0.262127077,0.428290958,0.204087676,0.407691836,0.282462675,0.309200074,0.259543406,0.369873673,0.460584279
Itga11,0.11701437,0,0.12388267,0,0.514823869,0.160642445,0.08143147,0.266452097,0.122995745,0.207841467
Itga2,0.222109123,0.354043211,0.190004922,1.163977396,0.682799545,0.265156117,0.468486379,1.016521858,0.311901387,0.669972698
Itga2b,0,0.057864018,0.061116813,0.230737945,0.814125824,0.341238382,0.251742767,0.614261986,0.455116332,0.595609067
Itga3,0.27872475,0.515015234,0.101171944,0.235541412,1.226295144,1.070464724,0.58170091,0.400090721,0.483585703,1.661581702
Itga4,377.3766433,440.5578903,561.9902951,520.9467818,456.8585767,444.9228364,425.1428273,474.9966823,410.3767844,597.2663611
Itga5,0.011922479,0,0,0,0.459579541,0.080907296,0.088742813,0.127687083,0.020627013,0.135538556
Itga6,8.14117307,9.665871968,9.311932511,5.439982889,11.55894871,11.52406463,6.421716975,5.981702076,11.81697585,16.74288588
Itga7,0.031978387,0.257959352,0.014015477,0.00617662,0.237832296,0.633845803,0.007165478,0.038062949,0.104801934,1.499182464
Itga8,0,0,0.008213446,0,0.10120369,0.043003314,0.004999062,0.06471659,0,0.032686568
Itga9,0.121440628,0.010409351,0.089490215,0.057876317,0.324302371,0.075847888,0.015562187,0.159587606,0.01732015,0.316113177
Itgad,0.640939138,1.590326218,0.982366872,5.459774787,5.760166124,8.555348025,2.895428882,15.31084218,2.776162821,2.467536296
Itgae,0.617788882,1.278979477,0.593440984,0.789122855,2.563141341,2.855664698,3.958908758,2.437733179,3.017289331,2.49996608
Itgal,100.832969,174.127639,187.9861314,279.9033019,250.0283068,257.8806454,275.1893723,368.817219,205.4434938,266.4517643
Itgam,4.934284249,2.999188064,23.37469399,10.5161033,8.355474431,2.787528068,19.09178161,15.22881921,4.028760854,1.261415912
Itgav,20.46308452,27.63560957,33.53955649,19.20090484,15.02779355,16.84284117,11.92442542,12.2410654,14.5917934,23.48810946
Itgax,5.560814226,3.531682833,17.24105997,27.07614196,44.44691864,17.94696007,40.54642933,40.47353978,36.12701943,10.89504192
Itgb1,42.35054622,83.63527143,39.14221464,62.60904358,109.9106407,106.2194272,83.57234685,105.2646445,124.6152984,181.1790573
Itgb1bp1,64.37638608,77.26481285,59.88657394,97.56133468,134.9929909,131.0021425,178.2828648,161.4437107,124.0080208,91.3680825
Itgb1bp2,0.075354879,0.093121883,0.141227605,0.114771985,0.058377145,0.007007758,0.030589828,0.082793375,0.065701961,0.023171634
Itgb2,106.9765558,135.738163,194.5139176,266.1837527,172.8101264,183.7889985,255.8774327,338.721617,140.5217492,185.9527689
Itgb2l,0,0,0.04309328,0,0.196053542,0.045545463,0.007493844,0.068635525,0,0.095456238
Itgb3,3.803655581,4.098968255,5.798846086,5.300372079,5.579235758,4.384088272,3.87440599,4.217381111,4.331499739,6.068750854
Itgb3bp,36.85974262,62.85501127,46.21205211,36.27206045,19.52012071,25.16335588,11.28330809,15.15392102,18.49843685,28.78501218
Itgb4,0.017520656,0,0.039605986,0.028032569,0.432054216,0.136927927,0.087504357,0.105202446,0.05365806,0.045650294
Itgb5,0.117355799,0.081260603,0.040394033,0.070357675,0.28274579,0.302583136,0.211140482,0.222561265,0.132544115,0.286674777
Itgb6,0,0,0,0,0.098366821,0.050094622,0.010278228,0.027657839,0,0.028373879
Itgb7,32.05471213,43.45580471,58.68014069,55.13567276,64.91818434,49.75765063,52.09181207,48.55965119,50.48273699,87.80934021
Itgb8,0,0.091866283,0.031676584,0,0.355889887,0.049653919,0,0.145628924,0,0.121354624
Itih1,0,0.04448344,0.040974485,0,0.39731815,0.062959634,0,0,0.018504033,0.085839678
Itih3,0,0,0.579906259,0,0.839456704,0.218105994,0.138726246,0.142953829,0.1840997,0.264298407
Itih4,0,0,0.074309887,0,0.646959988,0,0.091179055,0.042132035,0.022749189,0.074655546
Itih5,7.27694721,6.723252078,12.49603957,5.615690394,2.911715246,8.075645368,2.152906082,3.928827361,1.643968724,5.484582653
Itk,46.42358001,53.39679061,60.35907993,62.3206216,57.07369781,52.44576358,52.54070432,56.32357414,53.70289578,71.88820003
Itm2a,53.9661407,39.73234046,31.49008759,39.11837346,24.64269038,37.10685806,29.28886788,23.59995069,31.20888335,32.99491571
Itm2b,147.0943699,255.9221332,217.8971834,359.2484436,430.1686121,580.6883541,677.3106516,760.2392139,461.3560027,443.8319899
Itm2c,7.325428795,12.24647793,11.58184084,18.31024525,19.41361271,24.59073987,18.67301404,31.1080564,18.150132,35.27890372
Itpa,25.22363932,25.69969695,21.2272325,20.98876601,11.03587483,12.45282656,12.55277889,13.3009476,10.56437676,9.500682857
Itpk1,9.576866794,11.29224073,14.06400346,15.55538742,15.69545419,15.70291709,12.85407604,12.64947892,13.7838357,19.01144203
Itpka,0.02177092,0.063640197,0.047368235,0.011610959,0.125666561,0,0.033847448,0.022519898,0.017390083,0.049857361
Itpkb,6.158454323,10.68775602,7.625433222,9.190979543,20.50144062,17.09881993,14.37214634,11.30114874,16.84632959,27.49528762
Itpkc,0.599289782,0.961854383,1.099358892,1.306584544,1.293465595,1.359536525,1.34202394,1.367121971,1.286734256,1.909498274
Itpr1,38.23121337,26.9814234,48.78724647,32.42705892,23.57081065,24.23994097,19.18588874,31.44160113,20.76843724,27.24556257
Itpr2,0.982230734,4.610942236,1.508894397,3.326291945,6.451199392,8.193247367,5.9321097,8.547477436,5.205492666,14.54418423
Itpr3,1.787381418,2.298102668,4.091517258,2.842819238,3.859191627,2.977934396,2.78567162,2.74087163,2.982536801,5.576998635
Itpripl1,76.73101894,55.58512516,76.27359112,44.68558921,46.30376324,47.18277909,46.16665112,53.51623478,48.94268784,55.68328912
Itpripl2,2.590947799,3.954870131,3.732565109,5.407251389,5.519966813,2.921335865,2.023591804,3.398021717,4.043426725,5.648144846
Itsn1,0.858023126,0.943884102,1.028810324,0.649511979,2.913374013,0.968405383,0.774461581,0.825282668,1.317710248,0.931830584
Itsn2,20.113343,22.7203554,36.45563573,28.69665209,27.47936682,28.49383356,30.03286198,30.35548876,26.91261941,35.73658186
Ivd,3.813117732,4.756367766,3.622544916,3.27738906,5.423087197,5.765332508,5.030156584,5.301117927,5.942710974,11.18740714
Ivns1abp,240.1994726,219.9041956,337.2760563,168.9730493,116.935735,115.1343033,112.2891068,107.7086433,111.1199569,173.2356939
Iws1,11.68549102,12.57294611,19.26432957,10.64050392,6.705914933,6.464316874,5.220420671,5.590530279,5.419023879,8.20956105
Izumo1r,0.230988077,2.195169872,0.099128227,0.623621094,0.437216005,4.305314852,0.047222047,0.161113638,0.04952977,4.428422583
Izumo3,0,0,0.004587436,0,0.043074643,0.003457523,0.003018513,0.009215441,0,0.004152065
Izumo4,0.590409836,0.755896523,0.303218085,1.376406827,8.679860379,12.05239446,7.635033202,9.614974311,13.37528324,13.00507545
Jade1,13.67300235,13.59952084,22.50603255,11.41884732,6.63581755,4.8088695,4.350808629,3.683361541,5.919958273,9.318583394
Jade2,10.40482797,11.35836383,10.25484563,15.9408247,10.99174621,12.8233404,13.06708878,17.07455937,10.11819001,22.93365794
Jade3,7.319707862,4.936526259,8.51771962,3.385264732,1.691882469,1.239365622,1.359889777,1.104412823,1.4488298,1.774719832
Jag1,0.007122066,0.007049763,0.050009528,0.002660669,0.102100787,0.057894142,0.02033264,0.032792331,0.00272647,0.017725865
Jagn1,25.58572933,18.64233025,13.90382418,17.55681653,24.17752087,25.47586654,29.24578807,23.16810283,30.0111809,24.64668995
Jak1,140.4010196,212.3815869,269.3184701,320.5345143,291.6319256,308.0289605,445.4218363,491.7787481,291.7928043,380.7401521
Jak2,35.67239742,41.00323879,50.32434169,32.99088577,33.03456026,35.686475,27.094731,33.31692756,35.47618281,52.35910642
Jak3,0.316702632,0.390039896,0.571991603,0.637907793,0.675542953,0.799256274,0.758874163,0.912299556,0.627304215,1.198389447
Jakmip1,6.287849614,16.82537581,14.23422136,17.64481758,16.36623511,14.26549111,7.760940673,9.923502574,12.74462951,24.23603396
Jakmip3,0,0.058391108,0.215140339,0,0.519052281,0.055095901,0.318626667,0.304949333,0,0.12007838
Jam2,0.308462151,0.254095831,0.275633557,0.136905327,1.050001815,0.411430044,0.445008223,0.505147693,0.518138245,0.427051082
Jam3,0.008206759,0.046120341,0.060090018,0.038304615,0.093154383,0.055931653,0.032509798,0.042563507,0.014472891,0.033569662
Jarid2,2.83375141,5.791168573,5.474868423,5.580638901,5.602483012,5.881518971,5.150938635,5.562306222,5.026328324,9.563140956
Jazf1,1.203068357,2.12788452,1.116123542,1.291549215,1.033591759,1.442769915,0.618392186,1.088536344,0.777027619,1.036949895
Jchain,0.718009054,1.071807877,0.647257296,3.198659999,0.694111478,15.52188799,0.50618706,0.865455223,4.106089009,9.806603906
Jdp2,5.12596341,7.359226455,6.924779001,4.619042629,3.18365422,5.857666562,1.775207726,3.125789562,2.597446769,7.759310275
Jkamp,24.54249238,22.77737759,20.63671206,29.49555892,42.62809685,42.90560959,48.63429592,51.65002332,45.0246347,36.5371248
Jmjd1c,13.56199878,21.96583695,26.24176493,17.02372941,21.24847315,24.18698961,17.28372537,20.16802357,18.259172,38.93715787
Jmjd4,2.037803389,1.795294497,1.762819223,2.13537347,1.468747813,1.37076051,1.544595723,2.097938167,1.289700377,2.19517568
Jmjd6,6.944549584,7.201764785,6.893159734,8.110375663,5.754753179,7.756886239,8.829189732,9.56168877,6.310271077,8.58520018
Jmjd7,1.985583077,4.047846759,4.435140232,3.828933618,4.318075489,5.218326065,3.651423238,5.526618652,3.45707813,6.60635145
Jmjd8,0.28090822,0.206970589,0.229033424,0.252220293,0.418283762,0.258710545,0.616646591,0.544423383,0.340727564,0.664621867
Jmy,6.403483591,5.76985996,5.430001006,3.374635181,10.5931081,8.982460574,6.260368785,4.915535394,9.869422427,14.62915692
Josd1,5.958707471,4.191856691,5.591280958,3.386909632,2.874039944,2.483871198,1.721389186,2.1759812,2.50418655,4.461787536
Josd2,5.403232044,6.106391387,3.893759965,13.85159733,21.71344933,30.82097957,37.43338736,36.06154975,26.67375826,30.51253089
Jph2,0,0,0.01802096,0,0.704339716,0.110760929,0,0.102174787,0.024414737,0.227353377
Jph3,0,0,0.226672538,0,0.873511783,0.074105598,0.036985444,0.059744409,0.102251095,0.172022161
Jph4,0.029815054,0.027438615,0.016849463,0,0.390253275,0.101164175,0,0.089511962,0.025791428,0.049470439
Jpx,0.216090257,0.267385486,0.118146154,0.279456208,0.290054026,0.411943415,0.162532866,0.283933049,0.282762731,0.55154511
Jrk,0.450018817,0.345548182,0.770428524,0.525798718,1.00285754,0.180677747,0.260745415,0.364719053,0.33414508,0.639614565
Jrkl,3.291207619,4.453874698,5.31163936,3.153899537,2.30389658,2.470655458,1.532557672,1.412119404,2.388409759,2.660636599
